,Summary_NR,Reporting_ID,Event_Date,Event_Time,Classification,event year,Event_Description,Event_Keyword,End_Use,Stories_in_Building,Height_for_Non_Building,Project_Cost,Project_Type,Associated_SICs,Fatality,Related_Inspection_NR,Original classification,Age,Sex,Nature_of_Injury,Part_of_Body,Source_of_Injury,Event_Type,Environmental_Factor,Human_Factor,Occupation_Code,Degree_of_Injury,Task_Assigned,Hazardous_Substance,Operation_Code,Cause_of_Injury,Cause_of_Fatality,Distance_of_Fall,Height_of_Person,Injury_ID,Activity_NR,State_Flag,Name,Address,City,State,Zip,Owner_Type,Owner_Code,Advance_Notice,Safety_Health,SIC,NAICS,Inspection_Type,Inspection_Scope,Why_No_Inspection,Union,Safety_Planning_Guide_Manf,Safety_Planning_Guide_Const,Safety_Planning_Guide_Maritime,Health_Planning_Guide_Manuf,Health_Planning_Guide_Constr,Health_Planning_Guide_Maritime,Migrant,Mailing_Street,Mailing_City,Mailing_State,Mailing_Zip,No__in_Establishment,Open_Date,Case_Mod_Date,Conf_Closed,Case_Closed,total_current_penalty
475,200992683,551800,01-JAN-04 04.00.00.000000 PM,,Personnel,4,Fall Kills Employee,"FRACTURE,STAIR,GUARDRAIL,RAIL,FALL",,,,,,2911,X,306803917,Personnel,47,Male,12,19,42,5,13,15,999,1,1,,0,0,0,,,1,306803917,,"B.P. PRODUCTS, NORTH AMERICA",2815 INDIANAPOLIS BOULEVARD,WHITING,IN,46394,Private,0,Yes,S,2911,324110,Accident,Partial,,Yes,X,,,,,,,,,,0,1250,2-Jan-04,13-Jul-04,21-Apr-04,9-Jul-04,1625
476,200262202,627100,28-OCT-03 06.15.00.000000 AM,,Personnel,3,Apparent heart attack,"HEART ATTACK,HYDROGEN SULFIDE,OIL TANK,STORAGE AREA",,,,,,2911,X,307107763,Personnel,58,Male,21,4,43,12,18,14,999,1,1,,0,0,0,,,1,307107763,,LION OIL COMPANY,1000 MCHENRY AVE.,EL DORADO,AR,71730,Private,0,No,S,2911,324110,Accident,Partial,,No,,,,,,,,P. O. BOX 7005,EL DORADO,AR,71730,300,30-Oct-03,15-Oct-04,30-Oct-03,5-Nov-03,
477,200040830,653510,08-APR-04 09.04.00.000000 AM,,Process,4,Six Employees Injured in Refinery Explosion,"BURN,MAINTENANCE,FLAMMABLE VAPORS,HYDROFLUORIC ACID,STEAM,EXPLOSION,SEAL,CONCUSSION,PUMP,REFINERY",,,,,,2911,,307123091,Process,56,Male,5,19,9,10,7,13,519,2,1,,0,0,0,,,6,307123091,,GIANT REFINING COMPANY,"ROUTE 3, BOX 7",GALLUP,NM,87301,Private,0,No,S,2911,324110,Accident,Partial,,No,X,,,,,,,23733 NORTH SCOTTSDALE ROAD,SCOTTSDALE,AZ,85255,120,9-Apr-04,4-Oct-13,4-Oct-04,21-Jul-05,16450
478,200040830,653510,08-APR-04 09.04.00.000000 AM,,Process,4,Six Employees Injured in Refinery Explosion,"BURN,MAINTENANCE,FLAMMABLE VAPORS,HYDROFLUORIC ACID,STEAM,EXPLOSION,SEAL,CONCUSSION,PUMP,REFINERY",,,,,,2911,,307123091,Process,50,Male,6,13,9,6,7,13,519,3,1,,0,0,0,,,5,307123091,,GIANT REFINING COMPANY,"ROUTE 3, BOX 7",GALLUP,NM,87301,Private,0,No,S,2911,324110,Accident,Partial,,No,X,,,,,,,23733 NORTH SCOTTSDALE ROAD,SCOTTSDALE,AZ,85255,120,9-Apr-04,4-Oct-13,4-Oct-04,21-Jul-05,16450
479,200040830,653510,08-APR-04 09.04.00.000000 AM,,Process,4,Six Employees Injured in Refinery Explosion,"BURN,MAINTENANCE,FLAMMABLE VAPORS,HYDROFLUORIC ACID,STEAM,EXPLOSION,SEAL,CONCUSSION,PUMP,REFINERY",,,,,,2911,,307123091,Process,43,Male,5,19,9,10,7,13,519,2,1,,0,0,0,,,4,307123091,,GIANT REFINING COMPANY,"ROUTE 3, BOX 7",GALLUP,NM,87301,Private,0,No,S,2911,324110,Accident,Partial,,No,X,,,,,,,23733 NORTH SCOTTSDALE ROAD,SCOTTSDALE,AZ,85255,120,9-Apr-04,4-Oct-13,4-Oct-04,21-Jul-05,16450
480,200040830,653510,08-APR-04 09.04.00.000000 AM,,Process,4,Six Employees Injured in Refinery Explosion,"BURN,MAINTENANCE,FLAMMABLE VAPORS,HYDROFLUORIC ACID,STEAM,EXPLOSION,SEAL,CONCUSSION,PUMP,REFINERY",,,,,,2911,,307123091,Process,38,Male,5,5,9,10,7,13,519,2,1,,0,0,0,,,2,307123091,,GIANT REFINING COMPANY,"ROUTE 3, BOX 7",GALLUP,NM,87301,Private,0,No,S,2911,324110,Accident,Partial,,No,X,,,,,,,23733 NORTH SCOTTSDALE ROAD,SCOTTSDALE,AZ,85255,120,9-Apr-04,4-Oct-13,4-Oct-04,21-Jul-05,16450
481,200040830,653510,08-APR-04 09.04.00.000000 AM,,Process,4,Six Employees Injured in Refinery Explosion,"BURN,MAINTENANCE,FLAMMABLE VAPORS,HYDROFLUORIC ACID,STEAM,EXPLOSION,SEAL,CONCUSSION,PUMP,REFINERY",,,,,,2911,,307123091,Process,43,Male,6,13,9,6,7,13,519,3,1,,0,0,0,,,1,307123091,,GIANT REFINING COMPANY,"ROUTE 3, BOX 7",GALLUP,NM,87301,Private,0,No,S,2911,324110,Accident,Partial,,No,X,,,,,,,23733 NORTH SCOTTSDALE ROAD,SCOTTSDALE,AZ,85255,120,9-Apr-04,4-Oct-13,4-Oct-04,21-Jul-05,16450
482,200040830,653510,08-APR-04 09.04.00.000000 AM,,Process,4,Six Employees Injured in Refinery Explosion,"BURN,MAINTENANCE,FLAMMABLE VAPORS,HYDROFLUORIC ACID,STEAM,EXPLOSION,SEAL,CONCUSSION,PUMP,REFINERY",,,,,,2911,,307123091,Process,50,Male,5,2,9,10,7,13,37,2,1,,0,0,0,,,3,307123091,,GIANT REFINING COMPANY,"ROUTE 3, BOX 7",GALLUP,NM,87301,Private,0,No,S,2911,324110,Accident,Partial,,No,X,,,,,,,23733 NORTH SCOTTSDALE ROAD,SCOTTSDALE,AZ,85255,120,9-Apr-04,4-Oct-13,4-Oct-04,21-Jul-05,16450
483,202452694,950642,11-AUG-06 08.45.00.000000 PM,,Process,6,Employee Dies of Heat Stroke,"FURNACE,HEAT,MAINTENANCE,HEAT STROKE,HEAT EXHAUSTION,OVERHEATED,HIGH TEMPERATURE",,,,,,2911,X,307169482,Process,38,Male,15,19,23,13,11,1,873,1,2,527,0,0,0,,,1,307169482,,GENERAL CARBON,7542 MAIE AVE,LOS ANGELES,CA,90001,Private,0,No,H,2911,324110,Accident,Partial,,No,,,,,,,,,,,0,8,24-Aug-06,11-Mar-09,7-Feb-07,10-Mar-09,7500
484,200211423,626000,03-FEB-04 11.00.00.000000 AM,,Process,4,"One employee died, other exposed to heat stress in vessel","CLOTHING,HEAT,REACTOR,CONFINED SPACE,LADDER,HEAT EXHAUSTION,REFINERY",,,,,,2911,X,307225656,Process,26,Male,15,31,23,14,11,18,214,3,1,8330,0,0,0,,,2,307225656,,CAT-SPEC LTD,5900 UP RIVER RD,CORPUS CHRISTI,TX,78407,Private,0,Yes,H,2911,324110,Accident,Partial,,No,,,,,,,,7329 UP RIVER RD,CORPUS CHRISTI,TX,78409,12,3-Feb-04,20-Jun-06,10-Feb-04,8-Nov-05,4500
485,200211423,626000,03-FEB-04 11.00.00.000000 AM,,Process,4,"One employee died, other exposed to heat stress in vessel","CLOTHING,HEAT,REACTOR,CONFINED SPACE,LADDER,HEAT EXHAUSTION,REFINERY",,,,,,2911,X,307225656,Process,22,Male,15,31,23,14,11,18,214,1,1,8330,0,0,0,,,1,307225656,,CAT-SPEC LTD,5900 UP RIVER RD,CORPUS CHRISTI,TX,78407,Private,0,Yes,H,2911,324110,Accident,Partial,,No,,,,,,,,7329 UP RIVER RD,CORPUS CHRISTI,TX,78409,12,3-Feb-04,20-Jun-06,10-Feb-04,8-Nov-05,4500
486,201343571,729700,17-APR-04 11.20.00.000000 PM,,Process,4,Employee Is Burned by Steam and Killed,"BURN,STEAM,HYDRAULIC TOOL,HIGH PRESSURE,REFINERY,HIGH TEMPERATURE",,,,,,2911,X,307308817,Process,55,Male,5,19,43,14,7,17,999,1,1,,0,0,0,,,1,307308817,,COFFEYVILLE RESOURCES REFINING & MARKETING LLC,400 N. LINDEN,COFFEYVILLE,KS,67337,Private,0,No,S,2911,324110,Accident,Partial,,Yes,,,,,,,,P.O. BOX 1566,COFFEYVILLE,KS,67337,240,7-May-04,8-May-08,2-Jun-04,9-May-05,12000
487,201772514,213900,29-MAR-04 06.00.00.000000 PM,,Personnel,4,Employee receives injuries in fall from elevation,"FRACTURE,FALL,FALL PROTECTION,ELEVATED WORK PLAT,LOST BALANCE",,,,,,2911,,307320614,Personnel,44,Male,21,9,8,5,18,10,549,2,1,,0,0,0,,,1,307320614,,VALERO PAULSBORO REFINERY,800 BILLINGSPORT ROAD,PAULSBORO,NJ,8066,Private,0,No,S,2911,324110,Referral,Complete,,Yes,,,,,,,,,,,0,21,8-Apr-04,3-Jun-16,2-Jun-04,15-Feb-05,2500
488,201923786,626700,23-MAR-05 01.15.00.000000 PM,,Process,5,Thirteen Employees Are Injured in Explosion at Refinery,"BURN,EXPLOSION,LACERATION,REFINERY,CONTUSION",,,,,,2911,,308314640,Process,56,Male,3,15,43,14,18,14,999,3,1,,0,0,0,,,13,308314640,,"BP PRODUCTS NORTH AMERICA, INC.",2401 5TH AVE S,TEXAS CITY,TX,77590,Private,0,No,S,2911,324110,Referral,Complete,,Yes,X,,,,,,,2401 5TH AVE S,"TEXAS CITY, TX",TX,77590,1900,23-Mar-05,27-Oct-10,12-Sep-05,26-Oct-10,21156500
489,201923786,626700,23-MAR-05 01.15.00.000000 PM,,Process,5,Thirteen Employees Are Injured in Explosion at Refinery,"BURN,EXPLOSION,LACERATION,REFINERY,CONTUSION",,,,,,2911,,308314640,Process,55,Male,21,4,43,14,18,14,999,3,1,,0,0,0,,,12,308314640,,"BP PRODUCTS NORTH AMERICA, INC.",2401 5TH AVE S,TEXAS CITY,TX,77590,Private,0,No,S,2911,324110,Referral,Complete,,Yes,X,,,,,,,2401 5TH AVE S,"TEXAS CITY, TX",TX,77590,1900,23-Mar-05,27-Oct-10,12-Sep-05,26-Oct-10,21156500
490,201923786,626700,23-MAR-05 01.15.00.000000 PM,,Process,5,Thirteen Employees Are Injured in Explosion at Refinery,"BURN,EXPLOSION,LACERATION,REFINERY,CONTUSION",,,,,,2911,,308314640,Process,43,Male,21,4,43,14,18,14,999,3,1,,0,0,0,,,11,308314640,,"BP PRODUCTS NORTH AMERICA, INC.",2401 5TH AVE S,TEXAS CITY,TX,77590,Private,0,No,S,2911,324110,Referral,Complete,,Yes,X,,,,,,,2401 5TH AVE S,"TEXAS CITY, TX",TX,77590,1900,23-Mar-05,27-Oct-10,12-Sep-05,26-Oct-10,21156500
491,201923786,626700,23-MAR-05 01.15.00.000000 PM,,Process,5,Thirteen Employees Are Injured in Explosion at Refinery,"BURN,EXPLOSION,LACERATION,REFINERY,CONTUSION",,,,,,2911,,308314640,Process,58,Male,21,6,43,14,18,14,999,3,1,,0,0,0,,,10,308314640,,"BP PRODUCTS NORTH AMERICA, INC.",2401 5TH AVE S,TEXAS CITY,TX,77590,Private,0,No,S,2911,324110,Referral,Complete,,Yes,X,,,,,,,2401 5TH AVE S,"TEXAS CITY, TX",TX,77590,1900,23-Mar-05,27-Oct-10,12-Sep-05,26-Oct-10,21156500
492,201923786,626700,23-MAR-05 01.15.00.000000 PM,,Process,5,Thirteen Employees Are Injured in Explosion at Refinery,"BURN,EXPLOSION,LACERATION,REFINERY,CONTUSION",,,,,,2911,,308314640,Process,55,Male,21,5,43,14,18,14,999,2,1,,0,0,0,,,9,308314640,,"BP PRODUCTS NORTH AMERICA, INC.",2401 5TH AVE S,TEXAS CITY,TX,77590,Private,0,No,S,2911,324110,Referral,Complete,,Yes,X,,,,,,,2401 5TH AVE S,"TEXAS CITY, TX",TX,77590,1900,23-Mar-05,27-Oct-10,12-Sep-05,26-Oct-10,21156500
493,201923786,626700,23-MAR-05 01.15.00.000000 PM,,Process,5,Thirteen Employees Are Injured in Explosion at Refinery,"BURN,EXPLOSION,LACERATION,REFINERY,CONTUSION",,,,,,2911,,308314640,Process,50,Male,21,4,43,14,18,14,999,2,1,,0,0,0,,,8,308314640,,"BP PRODUCTS NORTH AMERICA, INC.",2401 5TH AVE S,TEXAS CITY,TX,77590,Private,0,No,S,2911,324110,Referral,Complete,,Yes,X,,,,,,,2401 5TH AVE S,"TEXAS CITY, TX",TX,77590,1900,23-Mar-05,27-Oct-10,12-Sep-05,26-Oct-10,21156500
494,201923786,626700,23-MAR-05 01.15.00.000000 PM,,Process,5,Thirteen Employees Are Injured in Explosion at Refinery,"BURN,EXPLOSION,LACERATION,REFINERY,CONTUSION",,,,,,2911,,308314640,Process,55,Male,21,4,43,14,18,14,999,2,1,,0,0,0,,,7,308314640,,"BP PRODUCTS NORTH AMERICA, INC.",2401 5TH AVE S,TEXAS CITY,TX,77590,Private,0,No,S,2911,324110,Referral,Complete,,Yes,X,,,,,,,2401 5TH AVE S,"TEXAS CITY, TX",TX,77590,1900,23-Mar-05,27-Oct-10,12-Sep-05,26-Oct-10,21156500
495,201923786,626700,23-MAR-05 01.15.00.000000 PM,,Process,5,Thirteen Employees Are Injured in Explosion at Refinery,"BURN,EXPLOSION,LACERATION,REFINERY,CONTUSION",,,,,,2911,,308314640,Process,56,Male,7,12,43,14,18,14,999,3,1,,0,0,0,,,5,308314640,,"BP PRODUCTS NORTH AMERICA, INC.",2401 5TH AVE S,TEXAS CITY,TX,77590,Private,0,No,S,2911,324110,Referral,Complete,,Yes,X,,,,,,,2401 5TH AVE S,"TEXAS CITY, TX",TX,77590,1900,23-Mar-05,27-Oct-10,12-Sep-05,26-Oct-10,21156500
496,201923786,626700,23-MAR-05 01.15.00.000000 PM,,Process,5,Thirteen Employees Are Injured in Explosion at Refinery,"BURN,EXPLOSION,LACERATION,REFINERY,CONTUSION",,,,,,2911,,308314640,Process,29,Male,5,4,43,14,18,14,999,3,1,,0,0,0,,,4,308314640,,"BP PRODUCTS NORTH AMERICA, INC.",2401 5TH AVE S,TEXAS CITY,TX,77590,Private,0,No,S,2911,324110,Referral,Complete,,Yes,X,,,,,,,2401 5TH AVE S,"TEXAS CITY, TX",TX,77590,1900,23-Mar-05,27-Oct-10,12-Sep-05,26-Oct-10,21156500
497,201923786,626700,23-MAR-05 01.15.00.000000 PM,,Process,5,Thirteen Employees Are Injured in Explosion at Refinery,"BURN,EXPLOSION,LACERATION,REFINERY,CONTUSION",,,,,,2911,,308314640,Process,38,Male,21,4,43,14,18,14,999,2,1,,0,0,0,,,3,308314640,,"BP PRODUCTS NORTH AMERICA, INC.",2401 5TH AVE S,TEXAS CITY,TX,77590,Private,0,No,S,2911,324110,Referral,Complete,,Yes,X,,,,,,,2401 5TH AVE S,"TEXAS CITY, TX",TX,77590,1900,23-Mar-05,27-Oct-10,12-Sep-05,26-Oct-10,21156500
498,201923786,626700,23-MAR-05 01.15.00.000000 PM,,Process,5,Thirteen Employees Are Injured in Explosion at Refinery,"BURN,EXPLOSION,LACERATION,REFINERY,CONTUSION",,,,,,2911,,308314640,Process,51,Male,21,4,43,14,18,14,999,2,1,,0,0,0,,,1,308314640,,"BP PRODUCTS NORTH AMERICA, INC.",2401 5TH AVE S,TEXAS CITY,TX,77590,Private,0,No,S,2911,324110,Referral,Complete,,Yes,X,,,,,,,2401 5TH AVE S,"TEXAS CITY, TX",TX,77590,1900,23-Mar-05,27-Oct-10,12-Sep-05,26-Oct-10,21156500
499,201923786,626700,23-MAR-05 01.15.00.000000 PM,,Process,5,Thirteen Employees Are Injured in Explosion at Refinery,"BURN,EXPLOSION,LACERATION,REFINERY,CONTUSION",,,,,,2911,,308314640,Process,48,Male,5,4,43,14,18,14,999,2,1,,0,0,0,,,2,308314640,,"BP PRODUCTS NORTH AMERICA, INC.",2401 5TH AVE S,TEXAS CITY,TX,77590,Private,0,No,S,2911,324110,Referral,Complete,,Yes,X,,,,,,,2401 5TH AVE S,"TEXAS CITY, TX",TX,77590,1900,23-Mar-05,27-Oct-10,12-Sep-05,26-Oct-10,21156500
500,201923786,626700,23-MAR-05 01.15.00.000000 PM,,Process,5,Thirteen Employees Are Injured in Explosion at Refinery,"BURN,EXPLOSION,LACERATION,REFINERY,CONTUSION",,,,,,2911,,308314640,Process,48,Female,21,15,43,14,18,14,999,2,1,,0,0,0,,,6,308314640,,"BP PRODUCTS NORTH AMERICA, INC.",2401 5TH AVE S,TEXAS CITY,TX,77590,Private,0,No,S,2911,324110,Referral,Complete,,Yes,X,,,,,,,2401 5TH AVE S,"TEXAS CITY, TX",TX,77590,1900,23-Mar-05,27-Oct-10,12-Sep-05,26-Oct-10,21156500
501,200211597,626000,27-JAN-05 03.15.00.000000 PM,,Process,5,Four Employees Are Injured in Flash Fire,"SPARK,HAND TOOL,LEG,BURN,GRINDER,IGNITION SYSTEM,GAS,LOCKOUT,GAS LEAK,FACE",,,,,,"29,113,599",,308469063,Process,60,Male,5,19,19,14,7,13,539,2,1,1410,0,0,0,,,2,308469063,,VALERO REFINING COMPANY - TEXAS LP,5900 UP RIVER RD,CORPUS CHRISTI,TX,78401,Private,0,No,S,2911,324110,Accident,Partial,,No,X,,,,,,,PO BOX 9370,CORPUS CHRISTI,TX,78469,24000,28-Jan-05,16-May-11,24-Mar-05,27-Jul-05,3500
502,200211597,626000,27-JAN-05 03.15.00.000000 PM,,Process,5,Four Employees Are Injured in Flash Fire,"SPARK,HAND TOOL,LEG,BURN,GRINDER,IGNITION SYSTEM,GAS,LOCKOUT,GAS LEAK,FACE",,,,,,"29,113,599",,308469063,Process,45,Male,5,19,19,14,7,13,539,2,1,1410,0,0,0,,,1,308469063,,VALERO REFINING COMPANY - TEXAS LP,5900 UP RIVER RD,CORPUS CHRISTI,TX,78401,Private,0,No,S,2911,324110,Accident,Partial,,No,X,,,,,,,PO BOX 9370,CORPUS CHRISTI,TX,78469,24000,28-Jan-05,16-May-11,24-Mar-05,27-Jul-05,3500
503,200841302,524530,20-JAN-07 03.11.00.000000 PM,,Process,7,Employee Is Killed from Toxic Fumes,"UNCONSCIOUSNESS,VAPOR,PPE,HYDROGEN SULFIDE,INHALATION,CHEMICAL,RESPIRATOR",,,,,,2911,X,309287175,Process,47,Male,2,28,35,8,9,17,699,1,1,1480,0,0,0,,,1,309287175,,"MARATHON PETROLEUM COMPANY, LLC",400 S. MARATHON AVE.,ROBINSON,IL,62454,Private,0,No,H,2911,324110,Accident,Partial,,No,,,,,,,,P.O. BOX 1200,ROBINSON,IL,62454,600,21-Jan-07,27-Dec-07,10-Apr-07,26-Dec-07,25000
504,201147873,950637,04-JUN-06 08.52.00.000000 AM,,Process,6,Employee Sustains Chemical Burns When Tightening Bolts,"BURN,EAR,BOLT,NECK,ARM,FACE,CHEMICAL",,,,,,2911,,309295053,Process,34,Male,4,6,9,14,7,1,699,2,2,2310,0,0,0,,,1,309295053,,SHELL OIL PRODUCTS US,2101 E PACIFIC COAST HWY,WILMINGTON,CA,90744,Private,0,No,S,2911,324110,Accident,Partial,,Yes,X,,,,,,,,,,0,34,5-Jun-06,22-Dec-14,14-Sep-06,24-Jun-09,18000
505,201148210,950637,01-OCT-06 02.45.00.000000 PM,,Process,6,Employee's Foot Is Burned by Chemicals,"BURN,MAINTENANCE,REPAIR,SODIUM HYPOCHLORITE,PPE,NAPHTHA,CHEMICAL,FOOT",,,,,,2911,,309296697,Process,61,Male,4,11,9,10,9,12,585,2,1,S227,0,0,0,,,1,309296697,,BP/ARCO PETROLEUM PRODUCTS  CARSON,1801 E SEPULVEDA BLVD,CARSON,CA,90749,Private,0,No,S,2911,324110,Accident,Partial,,Yes,X,,,,,,,,,,0,1050,3-Oct-06,10-Jun-16,9-Jan-07,24-Jun-09,5375
506,201149952,950631,18-JUN-08 12.30.00.000000 PM,,Personnel,8,Employee Crushes Hand Under Motor Drive,"AMPUTATED,BLOCKS,FINGER,CAUGHT BETWEEN,CRUSHED,SLING,HAND,OIL RIG,CRANE",,,,,,2911,,309302255,Personnel,31,Male,1,10,43,2,1,1,636,2,1,,0,0,0,,,1,309302255,,NATIONAL OILWELL VARCO,759 N ECKHOFF,ORANGE,CA,92868,Private,0,No,S,2911,324110,Accident,Partial,,No,X,,,,,,,,,,0,500,18-Jul-08,12-Oct-09,30-Oct-08,5-Nov-08,
507,201942265,951510,13-JUN-06 12.40.00.000000 PM,,Process,6,Storage Tank Explodes with No Injured Employees,"STORAGE TANK,EXPLOSION,ASPHALT",,,,,,2911,,309460269,Process,0,,0,0,0,0,0,0,999,0,0,,0,0,0,,,1,309460269,,TESORO HAWAII CORP,91-325 KOMOHANA ST,KAPOLEI,HI,96707,Private,0,No,S,2911,324110,Accident,Partial,,No,X,,,,,,,,,,0,700,15-Jun-06,5-Jan-11,15-Jun-06,21-Aug-07,750
508,200784551,626300,23-APR-08 02.30.00.000000 AM,,Process,8,Three Employees Are Burned by Hot Oil,"BURN,ABDOMEN,LUBRICATING FLUID,ARM,FACE,REFINERY,HIGH TEMPERATURE",,,,,,2911,,309578219,Process,44,Male,4,19,9,14,11,14,999,2,1,,0,0,0,,,3,309578219,,"DELEK REFINING, LTD.",1702 E COMMERCE,TYLER,TX,75702,Private,0,No,S,2911,324110,Accident,Partial,,Yes,X,,,,,,,425 MCMURREY DR.,TYLER,TX,75702,271,23-Apr-08,26-Aug-10,19-Aug-08,26-Aug-10,
509,200784551,626300,23-APR-08 02.30.00.000000 AM,,Process,8,Three Employees Are Burned by Hot Oil,"BURN,ABDOMEN,LUBRICATING FLUID,ARM,FACE,REFINERY,HIGH TEMPERATURE",,,,,,2911,,309578219,Process,41,Male,4,19,9,14,11,14,999,2,1,,0,0,0,,,1,309578219,,"DELEK REFINING, LTD.",1702 E COMMERCE,TYLER,TX,75702,Private,0,No,S,2911,324110,Accident,Partial,,Yes,X,,,,,,,425 MCMURREY DR.,TYLER,TX,75702,271,23-Apr-08,26-Aug-10,19-Aug-08,26-Aug-10,
510,200784551,626300,23-APR-08 02.30.00.000000 AM,,Process,8,Three Employees Are Burned by Hot Oil,"BURN,ABDOMEN,LUBRICATING FLUID,ARM,FACE,REFINERY,HIGH TEMPERATURE",,,,,,2911,,309578219,Process,43,Male,4,19,9,14,11,14,999,2,1,,0,0,0,,,2,309578219,,"DELEK REFINING, LTD.",1702 E COMMERCE,TYLER,TX,75702,Private,0,No,S,2911,324110,Accident,Partial,,Yes,X,,,,,,,425 MCMURREY DR.,TYLER,TX,75702,271,23-Apr-08,26-Aug-10,19-Aug-08,26-Aug-10,
511,201038460,950635,15-JUN-06 11.30.00.000000 AM,,Process,6,Employee Sustains Chemical Burns in Oil Spill,"BURN,CHEST,OIL LINE,CRUDE OIL,CHEMICAL BURN,ARM,REFINERY,LEG",,,,,,2911,,309904183,Process,55,Male,4,4,35,1,9,10,999,2,1,,0,0,0,,,1,309904183,,EXXON MOBIL,3700 W 190TH ST,TORRANCE,CA,90509,Private,0,No,S,2911,324110,Accident,Partial,,Yes,X,,,,,,,3700 W 190TH STREET,TORRANCE,CA,90509,830,31-Oct-06,15-Apr-09,13-Dec-06,5-Nov-08,18000
512,201038643,950635,27-JUL-06 06.42.00.000000 PM,,Process,6,Employee Amputates Finger Tip While Recalibrating Valve,"AMPUTATED,REPAIR,FINGER,VALVE,REFINERY",,,,,,2911,,309904191,Process,44,Male,1,10,26,2,1,13,999,2,1,,0,0,0,,,1,309904191,,EXXON MOBIL,3700 W 190TH ST,TORRANCE,CA,90509,Private,0,No,S,2911,324110,Accident,Partial,,Yes,X,,,,,,,3700 W 190TH STREET,TORRANCE,CA,90509,1,31-Oct-06,7-Apr-15,9-Jan-07,5-Nov-08,20000
513,201039674,950635,12-AUG-07 08.20.00.000000 AM,,Personnel,7,"Employee Trips on Loose Power Cord, Fractures Ankle","FRACTURE,TRIPPED,ANKLE",,,,,,2911,,309907525,Personnel,63,Female,12,11,15,1,13,14,999,2,1,,0,0,0,,,1,309907525,,BP CARSON REFINERY,2350 E 223RD ST,CARSON,CA,90749,Private,0,No,S,2911,324110,Accident,Partial,,Yes,,,,,,,,,,,0,1000,5-Oct-07,7-Apr-15,28-Dec-07,2-Jan-08,
514,202529327,950664,11-APR-09 11.10.00.000000 AM,,Process,9,"Employee Suffers Thermal Burns, Later Dies","BURN,HEAT,HOT WATER",,,,,,2911,X,309912889,Process,49,Male,5,19,23,1,11,11,696,1,1,8420,0,0,0,,,1,309912889,,EXXON MOBIL,3700 W 190TH ST,TORRANCE,CA,90509,Private,0,No,S,2911,324110,Accident,Partial,,Yes,,,,,,,,3700 W 190TH STREET,TORRANCE,CA,90509,752,15-Apr-09,14-Mar-16,8-Sep-09,9-Mar-16,24200
515,200554970,625700,01-SEP-07 01.00.00.000000 AM,,Personnel,7,Employee Drowns When Truck Drives Into Pond,"DROWN,PICKUP TRUCK,TANK",,,,,,2911,X,310253620,Personnel,34,Male,21,4,41,14,14,1,999,1,1,,0,0,0,,,1,310253620,,MARATHON PETROLEUM COMPANY,U.S HIGHWAY 61 AT MARATHON AVENUE,GARYVILLE,LA,70051,Private,0,No,S,2911,324110,Accident,Partial,,No,,,,,,,,"P.O. BOX BOX AC, MARATHON AVENUE AT HIGHWAY 61",GARYVILLE,LA,70051,650,5-Sep-07,22-Apr-14,12-Sep-07,22-Dec-07,
516,201924362,626700,14-JAN-07 04.00.00.000000 PM,,Process,7,Employee Is Killed by Lid from Pressurized System,"HIGH PRESSURE,STRUCK BY,FLYING OBJECT,WATER",,,,,,2911,X,310266085,Process,56,Male,6,13,41,1,5,18,503,1,1,,0,0,0,,,1,310266085,,"BP PRODUCTS NORTH AMERICA, INC.",2401 5TH AVE S,TEXAS CITY,TX,77590,Private,0,Yes,S,2911,324110,Accident,Partial,,Yes,,,,,,,,2401 5TH AVE S,"TEXAS CITY, TX",TX,77590,1000,15-Jan-08,10-Nov-10,10-Jul-08,9-Nov-10,28000
517,200212090,626000,22-OCT-06 10.05.00.000000 AM,,Personnel,6,Employee Is Killed When He Falls from Caged Ladder,"DRUM,LADDER,SLIP,FALL,CONCRETE",,,,,,2911,X,310451380,Personnel,35,Male,21,13,25,5,18,5,999,1,1,,0,0,0,,,1,310451380,,"J.V. INDUSTRIAL COMPANIES, LTD.",2825 SUNTIDE ROAD,CORPUS CHRISTI,TX,78409,Private,0,Yes,S,2911,324110,Accident,Complete,,No,,,,,,,,P. O. BOX 1769,LA PORTE,TX,77571,300,22-Oct-06,9-Apr-13,22-Oct-06,7-Feb-07,
518,200812386,627400,16-FEB-07 02.30.00.000000 PM,,Process,7,Employees Burned in Propane Release and Fire,"BURN,FIRE,PROPANE",,,,,,2911,,310690086,Process,40,Male,5,13,16,14,10,14,999,2,2,2150,0,0,0,,,2,310690086,,"DIAMOND SHAMROCK REFINING COMPANY, L.P. DBA VALERO",6701 FM 119,SUNRAY,TX,79086,Private,0,No,S,2911,324110,Accident,Complete,,Yes,,,,,,,,,,,0,470,16-Feb-07,21-Oct-11,22-Mar-07,9-Oct-07,15000
519,200812386,627400,16-FEB-07 02.30.00.000000 PM,,Process,7,Employees Burned in Propane Release and Fire,"BURN,FIRE,PROPANE",,,,,,2911,,310690086,Process,23,Male,5,13,16,14,10,14,999,2,1,2150,0,0,0,,,1,310690086,,"DIAMOND SHAMROCK REFINING COMPANY, L.P. DBA VALERO",6701 FM 119,SUNRAY,TX,79086,Private,0,No,S,2911,324110,Accident,Complete,,Yes,,,,,,,,,,,0,470,16-Feb-07,21-Oct-11,22-Mar-07,9-Oct-07,15000
